"title";"abstract";"cleaned_year";"author";"source";"link"
"Evaluation of Active Handrest performance using labyrinths with adaptive admittance control and virtual fixtures";"The Active Handrest is a large workspace, human-machine interface that provides ergonomic support for a user's hand and arm while allowing the user to retain complete control over a grasped tool. In this paper, we introduce methods to improve the base performance of the Active Handrest's linear admittance controller (V = Kα * F) based on knowledge of user intention, through adaptive admittance, and knowledge of the environment, via virtual fixtures. Herein, we present feasibility studies to apply adaptive admittance and virtual fixtures to the motion of the Active Handrest and measure user performance. We introduce a more relevant evaluation task for the Active Handrest by conducting experiments involving the navigation of virtual labyrinths. The results of these experiments show that adaptive admittance improves a user's ability to accurately navigate a narrow labyrinth, with less cost of time than using constant gains with a linear admittance controller. Additionally, a feasibility study on virtual fixtures shows that user performance for drawing straight lines with virtual fixtures applied directly to the Active Handrest is equivalent to user performance with virtual fixtures applied directly to the grasped tool, as has been done more traditionally. These results underscore the utility of the Active Handrest as they show the potential to achieve highly accurate motions without the need for a robotically enabled or co-manipulated tool.";"2012";"M. A. Fehlberg and R. J. King and A. J. Doxon and W. R. Provancher";"2012 IEEE Haptics Symposium (HAPTICS)";"https://doi.org/10.1109/HAPTIC.2012.6183802"
"Framework for haptic interaction with virtual avatars";"In this paper we present an integrative frame work centered on haptic interaction with virtual avatars. This framework is devised for general prototyping and collaborative scenario studies with haptic feedback. First we present the software architecture of the framework and give details on some of its components. Then we show how this framework can be used to derive in a short time a virtual reality simulation. In this simulation, a user directly interacts with a virtual avatar to collaboratively manipulate a virtual object, with haptic feedback and using fast dynamics computation and constraint based methods with friction.";"2008";"P. Evrard and F. Keith and J. -R. Chardonnet and A. Kheddar";"RO-MAN 2008 - The 17th IEEE International Symposium on Robot and Human Interactive Communication";"https://doi.org/10.1109/ROMAN.2008.4600636"
"Study of communication modalities for teaching distance information";"We present an exploratory study to compare the haptic, visual, and verbal modalities for communicating distance information in a shared virtual environment. The results show that the visual modality decreased the distance estimation error while the haptic modality decreased the completion time. The verbal modality increased the sense of copresence but was the least preferred modality. These results suggest that a combination of modalities could improve communication of distance information to a partner. These findings can contribute to improving the design of collaborative VR systems and open new research perspectives on studying the effectiveness of multimodal interaction.";"2022";"F. Fastelli and C. Simon and A. Ricca and A. Chellali";"2022 IEEE Conference on Virtual Reality and 3D User Interfaces Abstracts and Workshops (VRW)";"https://doi.org/10.1109/VRW55335.2022.00204"
"The effect of network characteristics on e-health Telehaptics applications; Application of suture gestures in distributed virtual surgical environment";"The combination of surgical simulation and haptic interfaces provides a powerful platform for reproducing the visual and motor sensations that a surgeon experiences during a surgical operation. With the wide availability of information technologies and new, robust telecommunication technologies, remote tele-guidance for learning surgical procedures has become feasible for more effectively employing expertise through remote instruction. The current study employs an interaction analysis approach adapted to telehaptic collaboration/guidance solutions in surgical suturing task training, so we aim to identify not only the influence of the network parameters on telehaptic guidance but also on the e-learning of gestures.";"2008";"F. Al-Chama and S. Delaplace and E. Monacelli and D. Chene and N. Tarrin and C. Cornelius";"2008 3rd International Conference on Information and Communication Technologies: From Theory to Applications";"https://doi.org/10.1109/ICTTA.2008.4529939"
"Collaborative virtual training using force feedback devices";"Force feedback plays an important role in collaborative virtual reality environments, mainly for programmers of haptic visualization tools. Whereas a great deal of work has gone into graphical displays over the past years, little has changed on the input side. One of the problems that has slowed down development in this area is the difficulty of integrating the visualization of a scene, the interaction of the user with the scene, the feeling for the user to be immersed inside the scene, and finally, the input devices. We describe the architecture we have designed, implemented and tested for a collaborative virtual training using force feedback devices. In particular, it provides device independence and easy extensibility through a compartmentalized and multilayered model. We also present examples of how force feedback joysticks can be integrated into training exercises using our prototype.";"2004";"M. A. F. Rodrigues and R. R. C. Chaves and W. B. Silva";"Proceedings. 17th Brazilian Symposium on Computer Graphics and Image Processing";"https://doi.org/10.1109/SIBGRA.2004.1352978"
"Hapto-audio-visual environments for collaborative training of ophthalmic surgery over optical network";"This paper presents the results of a two-year project to develop a shared hapto-visual-audio-virtual environment (HAVE) with advanced multi-point video conferencing, new display and interface technologies, and distributed latency-compensated haptic technologies for collaborative medical research and training in ophthalmology. One of the goals of this project is to create collaborative training environment, in which residents can remotely learn, in real-time, cataract operations from real operations performed by teaching surgeons. The assumption of this work is that a trainee surgeon can learn the complex hand-eye coordination necessary for becoming a good ophthalmic surgeon by feeling and seeing every move the expert surgeon makes, through a complex haptic, auditory, and visual playback interface. Experimental results are presented";"2006";"P. Boulanger and G. Wu and W. F. Bischof and X. D. Yang";"2006 IEEE International Workshop on Haptic Audio Visual Environments and their Applications (HAVE 2006)";"https://doi.org/10.1109/HAVE.2006.283801"
"Integrate the BlindAid system in a traditional orientation and mobility rehabilitation program";"In the process of becoming blind, newly- blinded people participate in a rehabilitation program, which includes different skills that a newly- blinded person needs to adapt as a result of his or her lost of vision. The virtual system, the BlindAid, involves active collaboration between orientation and mobility instructors from the Carroll Center for the Blind in Newton, Massachusetts and engineers and cognitive scientists at the MIT Touch Lab in Cambridge, Massachusetts. The two teams collaborated in the integration of the BlindAid system in the traditional orientation and mobility rehabilitation program. In this study we will describe the model of the integration. The three main goals of this model were to study: (1) cognitive mapping process of newly-blinded when using the virtual environment; (2) mental support of the BlindAid system to the newly- blinded; and (3) enhancement of the BlindAid system for the orientation and mobility instructors. The findings supply strong evidence that interaction with the BlindAid system by people who are newly-blinded provides a robust foundation for the participants' development of comprehensive cognitive maps of actual unknown spaces during their rehabilitation program.";"2009";"O. Lahav and D. W. Schloerb and M. A. Srinivasan";"2009 Virtual Rehabilitation International Conference";"https://doi.org/10.1109/ICVR.2009.5174202"
"Increasing the Motivation to Train Through Haptic Social Interaction – Pilot study";"Motivation is crucial in stroke rehabilitation, as it enhances patient engagement, adherence, and recovery. Robots can be employed to improve motivation through multiplayer rehabilitation games, which allow patients to collaborate and interact in a virtual environment through multimodal sensory cues. This social interaction can provide social support and increase motivation, resulting in better therapy engagement. A hand rehabilitation robot (PLUTO) was used to investigate the potential of social interaction to implement haptic multiplayer games. Twelve unimpaired participants (6 dyads) played in solo, collaborative, and competitive game modes. Surprisingly, no difference was found in self-reported engagement, tension, or competence between solo and multiplayer games. However, the IMI scale indicated that engagement for multiplayer games was rated higher than for solo games. The collaborative game was preferred by 10 out of 12 participants, highlighting its potential for promoting behavioural involvement and engagement. This study indicates that using PLUTO with multiplayer game modes can enhance therapy engagement. This can potentially improve rehabilitation outcomes if translated to the patient population.";"2023";"A. Nehrujee and E. Ivanova and S. Srinivasan and S. Balasubramanian and E. Burdet";"2023 International Conference on Rehabilitation Robotics (ICORR)";"https://doi.org/10.1109/ICORR58425.2023.10304751"
"Teleoperation System of Internet-Based Multi-Operator Multi-Mobile-Manipulator";"A teleoperation system of Internet-based Multi-Operator Multi-Mobile-Manipulator is proposed in this paper. The system consists of master sides and slave side, which has the characteristics of mobility, cooperation, distribution, fault tolerance, redundancy etc.. In master sides, with the aid of Distributed Virtual Environment and multi-video image, operators use the haptic interface device to control the remote robots via Internet. The 9-DOF mobile-manipulators which combine the mobility of the omnidirectional mobile plat and the manipulability of the manipulator are located in the slave side. Modules of ultrasonic location and ultrasonic/infrared distance measurement are arranged on the mobile-manipulators, and six-axis force sensors are fixed on the wrist of mobile-manipulators. Six video cameras are installed in slave side to provide the operators multi-video image. A network server collects the information of the sensors by WLAN and sends them to operators through net. With the aid of real-time multi-video image and feedbacks, operators could control the robots to complete the task. Finally, the effectiveness of the teleoperation system is illustrated by experiments that the operators control the robots to complete the role of delivering and transporting via Internet, and achieve loose coordination, mobile tight coordination and operated tight coordination teleoperation.";"2010";"L. Ma and J. Yan and J. Zhao and Z. Chen and H. Cai";"2010 International Conference on Electrical and Control Engineering";"https://doi.org/10.1109/iCECE.2010.551"
"Decentralized Control of a Heterogeneous Human–Robot Team for Exploration and Patrolling";"We present a decentralized connectivity-maintenance control framework for a heterogeneous human–robot team. The algorithm is able to manage a team composed of an arbitrary number of mobile robots (drones and ground robots in our case) and humans, for collaboratively achieving exploration and patrolling tasks. Differently from other works on the subject, here the human user physically becomes part of the team, moving in the same environment of the robots and receiving information about the team connectivity through wearable haptics or audio feedback. Although human explores the environment, robots move so as to keep the team connected via a connectivity-maintenance algorithm; at the same time, each robot can also be assigned with a specific target to visit. We carried out three human subject experiments, both in virtual and real environments. Results show that the proposed approach is effective in a wide range of scenarios. Moreover, providing either haptic or audio feedback for conveying information about the team connectivity significantly improves the performance of the considered tasks, although users significantly preferred receiving haptic stimuli w.r.t. the audio ones. Note to Practitioners—Exploration, patrolling, and search-and-rescue are highly dynamic and unstructured scenarios. When considering the operative conditions of such environments, the benefits of multirobot systems are evident. Most tasks can be carried out faster and more robustly by a team of robots with respect to a single unit. There are also situations explicitly requiring the presence of a multirobot team, e.g., using one drone for surveillance of the ground team and one ground mobile robot for carrying supplies. Of course, if the operator(s) in charge of the operation could share the same environment of the robots (i.e., be together with the robots in the field), they would be provided with a level of situational awareness that no teleoperation technology can match as of today. This work presents a framework for controlling heterogeneous teams composed of one human operator and an arbitrary number of aerial and ground mobile robots. The operator moves together with the robotic team and, at the same time, he or she receives meaningful information about the status of the formation. The algorithm only uses the relative position of the drones and humans with respect to each other, and all computations are designed in a decentralized fashion. Decentralization avoids relying on any absolute positioning system (e.g., GPS) or centralized command centers. These features make the proposed framework ready for deployment in different high-impact applications, such as in surveillance, search-and-rescue, and disaster response scenarios.";"2022";"M. Aggravi and G. Sirignano and P. R. Giordano and C. Pacchierotti";"IEEE Transactions on Automation Science and Engineering";"https://doi.org/10.1109/TASE.2021.3106386"
"Design and Evaluation of a Wearable Fingertip Device for Three-Dimensional Skin-Slip Display";"Skin-slip provides crucial cues about the interaction state and surface properties. Currently, most skin-slip devices focus on two-dimensional tactile slip display and have limitations when displaying surface properties like bumps and contours. In this article, a wearable fingertip device with a simple, effective, and low-cost design for three-dimensional skin-slip display is proposed. Continuous multi-directional skin-slip and normal indentation are combined to convey the sensation of three-dimensional geometric properties in virtual reality during active finger exploration. The device has a tactile belt, a five-bar mechanism, and four motors. Cooperating with the angle-mapping strategy, two micro DC motors are used to transmit continuous multi-directional skin-slip. Two servo motors are used to drive the five-bar mechanism to provide normal indentation. The characteristics of the device were obtained through the bench tests. Three experiments were designed and sequentially conducted to evaluate the performance of the device in three-dimensional surface exploration. The experimental results suggested that this device could effectively transmit continuous multi-directional skin-slip sensations, convey different bumps, and display surface contours.";"2024";"Y. Mo and A. Song and L. Zhu and Q. Ji and T. Wang and H. Qin";"IEEE Transactions on Haptics";"https://doi.org/10.1109/TOH.2023.3312661"
"MPEG Media Transport (MMT) for 3D Tele-Immersion Systems";"3D Tele-Immersion (3DTI) environments are a new medium for highly interactive and immersive means of collaborations through a shared virtual 3D environment. They have many applications in the areas of education, entertainment, sports training, tele-medicine etc. The data in these systems are multi-modal, some high volume, some high frequency and all highly correlated. We identify three major challenges in a general 3DTI system, session management, synchronization and data format conversion. We discuss the shortcomings of some of the existing protocols/solutions to them. We describe some features relevant to 3DTI of the MPEG Media Transport (MMT) standard. In this paper we evaluate the use of MMT in a 3DTI application. We provide a feature comparison with the most popular protocols currently being used in such applications, RTP, RTSP, TCP and UDP etc. MPEG DASH was another protocol that was being considered, but that also fails to fully address some of the challenges that 3DTI applications face. Through this comparison study we advocate the use of MMT in 3DTI applications.";"2014";"K. Venkatraman and S. Vellingiri and B. Prabhakaran and N. Nguyen";"2014 IEEE International Symposium on Multimedia";"https://doi.org/10.1109/ISM.2014.65"
"Performance related energy exchange in haptic human-human interaction in a shared virtual object manipulation task";"In order to enable intuitive physical interaction with autonomous robots as well as in collaborative multi-user virtual reality and tele-operation systems a deep understanding of human-human haptic interaction is required. In this paper the effect of haptic interaction in single and dyadic conditions is investigated. Furthermore, an energy-based framework suitable for the analysis of the underlying processes is introduced. A pursuit tracking task experiment is performed where a virtual object is manipulated, jointly by two humans and alone. The performance in terms of the root-mean-square tracking error is improved in dyadic compared to individual conditions, even though the virtual object mass is reduced to one half in the latter. Our results indicate that the interacting partners benefit from role distributions which can be associated with different energy flows.";"2009";"D. Feth and R. Groten and A. Peer and S. Hirche and M. Buss";"World Haptics 2009 - Third Joint EuroHaptics conference and Symposium on Haptic Interfaces for Virtual Environment and Teleoperator Systems";"https://doi.org/10.1109/WHC.2009.4810854"
"Haptic Interfaces for Wheelchair Navigation in the Built Environment";"A number of countries have recently introduced legislation aimed at ending discrimination against disabled people; in the United Kingdom the Disability Discrimination Act (1995) provides the disabled community with new employment and access rights. The intention of the act is to help those who rely on wheelchairs for mobility and who frequently find that not all buildings provide conditions suited to easy access. Central to these new rights will be an obligation for employers and organizations to provide premises that do not disadvantage the disabled. This work reports on the development of instrumentation that allows wheelchair navigation within virtual buildings and can assist architects in identifying the needs of wheel-chair users at an early design stage. Central to this project has been the need to provide a platform that can accommodate a range of wheelchair types and will map intended wheelchair motion into a virtual space. This interface must have the capacity to provide feedback to the user reflecting constraints present in the physical world, including changes in floor surface characteristics, gradients, and collisions. Integrating visual and nonvisual sensory feedback correlating to the physical effort of wheelchair propulsion has been found to augment the perception of self-motion within the virtual world and so can create an effective instrument for use in the study of wheelchair accessibility within the built environment. This project represents a collaborative effort between architects and bioengineers engaged in research related to platform design, construction, and interfacing, while testing and evaluation has been accomplished with the assistance of user groups.";"2004";"C. S. Harrison and M. Grant and B. A. Conway";"Presence";"https://doi.org/10.1162/1054746042545265"
"Reactive and Safe Co-Navigation with Haptic Guidance";"We propose a co-navigation algorithm that enables a human and a robot to work together to navigate to a common goal. In this system, the human is responsible for making high-level steering decisions, and the robot, in turn, provides haptic feedback for collision avoidance and path suggestions while reacting to changes in the environment. Our algorithm uses optimized Rapidly-exploring Random Trees (RRT*) to generate paths to lead the user to the goal, via an attractive force feedback computed using a Control Lyapunov Function (CLF). We simultaneously ensure collision avoidance where necessary using a Control Barrier Function (CBF). We demonstrate our approach using simulations with a virtual pilot, and hardware experiments with a human pilot. Our results show that combining RRT* and CBFs is a promising tool for enabling collaborative human-robot navigation.";"2023";"M. Coffey and D. Zhang and R. Tron and A. Pierson";"2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)";"https://doi.org/10.1109/IROS55552.2023.10342042"
"Foundational elements of next generation cyber physical and IoT frameworks for distributed collaboration";"This paper discusses the foundational elements for Next Generation frameworks based on the emerging principles and technologies in the context of distributed collaboration in two diverse fields (manufacturing and surgery). The Next Generation `smart' collaborative frameworks discussed in this paper are influenced by several emerging fields and technologies; these include Advanced Virtual Reality and Haptic (Touch) based technologies to support collaborative interactions among distributed users along with emerging practices based on Internet of Things (IoT), Cyber Physical Systems (CPS), Cloud Computing and Future Internet networking approaches. The foundational elements revolve around 3 key facets of Information Centric Engineering (ICE) which include Modeling, Simulation and Exchange (MSE) of Information. We discuss the creation of such IoT based cyber physical frameworks using these MSE elements for two of these domains: one is advanced manufacturing; the other is the field of medical surgical training. The design of such IoT based Cyber Physical frameworks is discussed along with implementation aspects of two advanced Test Beds.";"2017";"J. Cecil and A. Cecil-Xavier and A. Gupta";"2017 13th IEEE Conference on Automation Science and Engineering (CASE)";"https://doi.org/10.1109/COASE.2017.8256200"
"RemoteTouch: Enhancing Immersive 3D Video Communication with Hand Touch";"Recent research advance has significantly improved the visual real-ism of immersive 3D video communication. In this work we present a method to further enhance this immersive experience by adding the hand touch capability (“remote hand clapping”). In our system, each meeting participant sits in front of a large screen with haptic feedback. The local participant can reach his hand out to the screen and perform hand clapping with the remote participant as if the two participants were only separated by a virtual glass. A key challenge in emulating the remote hand touch is the realistic rendering of the participant's hand and arm as the hand touches the screen. When the hand is very close to the screen, the RGBD data required for realistic rendering is no longer available. To tackle this challenge, we present a dual representation of the user's hand. Our dual representation not only preserves the high-quality rendering usually found in recent image-based rendering systems but also allows the hand to reach to the screen. This is possible because the dual representation includes both an image-based model and a 3D geometry-based model, with the latter driven by a hand skeleton tracked by a side view camera. In addition, the dual representation provides a distance-based fusion of the image-based and 3D geometry-based models as the hand moves closer to the screen. The result is that the image-based and 3D geometry-based models mutually enhance each other, leading to realistic and seamless rendering. Our experiments demonstrate that our method provides consistent hand contact experience between remote users and improves the immersive experience of 3D video communication.";"2023";"Y. Zhang and Z. Li and S. Xu and C. Li and J. Yang and X. Tong and B. Guo";"2023 IEEE Conference Virtual Reality and 3D User Interfaces (VR)";"https://doi.org/10.1109/VR55154.2023.00016"
"A multi-layer approach for interactive path planning control";"This work considers path-planning processes for manipulation tasks such as assembly, maintenance or disassembly in a Virtual Reality (VR) context. The approach consists in providing a collaborative system associating a user immersed in VR and an automatic path planning process. It is based on semantic, topological and geometric representations of the environment and the planning process is split in two phases: coarse and fine planning. The automatic planner suggests a path to the user and guides him trough a haptic device. The user can escape from the proposed solution if he wants to explore a possible better way. In this case, the interactive system detects the user's intention in real-time and computes a new path starting from the user's guess. Experiments illustrate the different aspects of the approach: multi-representation of the environment, path planning process, user's intent prediction and control sharing.";"2014";"S. Cailhol and P. Fillatreau and J. -Y. Fourquet and Yingshen Zhao";"2014 11th International Conference on Informatics in Control, Automation and Robotics (ICINCO)";"https://doi.org/10.5220/0005055200900101"
"Comparison of Solo and Collaborative Trimanual Operation of a Supernumerary Limb in Tasks With Varying Physical Coupling";"Through the use of robotic supernumerary limbs, it has been proposed that a single user could perform tasks like surgery or industrial assembly that currently require a team. Although validation studies, often conducted in virtual reality, have demonstrated that individuals can learn to command supernumerary limbs, comparisons typically suggest that a team initially outperforms a supernumerary limb operating individual. In this study, we examined (i) the impact of using a commercially available physical robot setup instead of a virtual reality system and (ii) the effect of limb couplings on user performance during a series of trimanual operations. Contrary to previous findings, our results indicate no clear difference in user performance when working as a trimanual user, in the pick and place of three objects, compared to when working as a team. Additionally, for this task we observe that while users prefer working with a partner when they control most limbs, we find no clear difference in their preference between solo trimanual operation and when they work with a partner and control the third limb. These findings indicate that factors typically not present in virtual reality such as visual occlusion and haptic feedback may be vital to consider for the effective operation of supernumerary limbs, and provide initial evidence to support the viability of supernumerary limbs for a range of physical tasks.";"2025";"J. Eden and M. Khoramshahi and Y. Huang and A. Poignant and E. Burdet and N. Jarrassé";"IEEE Robotics and Automation Letters";"https://doi.org/10.1109/LRA.2024.3515734"
"Creating Widely Accessible Spatial Interfaces: Mobile VR for Managing Persistent Pain";"Using widely accessible VR technologies, researchers have implemented a series of multimodal spatial interfaces and virtual environments. The results demonstrate the degree to which we can now use low-cost (for example, mobile-phone based) VR environments to create rich virtual experiences involving motion sensing, physiological inputs, stereoscopic imagery, sound, and haptic feedback. Adapting spatial interfaces to these new platforms can open up exciting application areas for VR. In this case, the application area was in-home VR therapy for patients suffering from persistent pain (for example, arthritis and cancer pain). For such therapy to be successful, a rich spatial interface and rich visual aesthetic are particularly important. So, an interdisciplinary team with expertise in technology, design, meditation, and the psychology of pain collaborated to iteratively develop and evaluate several prototype systems. The video at http://youtu.be/mMPE7itReds demonstrates how the sine wave fitting responds to walking motions, for a walking-in-place application.";"2013";"D. Schroeder and F. Korsakov and J. Jolton and F. J. Keefe and A. Haley and D. F. Keefe";"IEEE Computer Graphics and Applications";"https://doi.org/10.1109/MCG.2013.38"
"Cooperative control of a multi-arm system using semi-autonomous telemanipulation and adaptive impedance";"This paper addresses problems to achieve transparency and contact stability for Single Master Multi-Slave telemanipulation that consists of unconstrained and constrained motions. The adaptive bilateral control with a local force compensator is developed based on adaptive impedance control and contact force driven compensation with auto-switching functions. With a limited amount of knowledge about robotic and environment dynamics and a time-varying communication delay, the developed method guarantees good adaptive tracking performance in unconstrained motion and reduction of oscillating contacts to keep a balance of the system in constrained motion. Based on an actual haptic device and virtual robots, haptic simulations are presented to demonstrate adaptive transparency and contact stability in the presence of communication delays.";"2009";"Yushing Cheung and J. S. Chung";"2009 International Conference on Advanced Robotics";NA
"Designing an Extended Reality Application to Expand Clinic-Based Sensory Strategies for Autistic Children Requiring Substantial Support: Participation of Practitioners";"Extended Reality (XR) has already been used to support interventions for autistic children, but mainly focuses on training the socioemotional abilities of children requiring low support. To also consider children requiring substantial support, this paper examines how to design XR applications in order to expand clinic-based sensory strategies that are often used by practitioners to put them in a secure state, and how to maximize the acceptability of such applications among practitioners. To that respect, a \"Mixed Reality platform for Engagement and Relaxation of Autistic children\" was designed and developed, which allows to add audio, visual and haptic individualized or common stimuli onto reality. A first Augmented Reality freeplay use case called Magic Bubbles was created based on interviews with stakeholders and on a collaboration with three practitioners. A preliminary study with eleven practitioners confirmed its well-being potential and acceptability. XR design guidelines are finally derived.";"2021";"V. Bauer and T. Bouchara and P. Bourdot";"2021 IEEE International Symposium on Mixed and Augmented Reality Adjunct (ISMAR-Adjunct)";"https://doi.org/10.1109/ISMAR-Adjunct54149.2021.00059"
"Quantifying and Improving User Quality of Experience in Immersive Tele-Rehabilitation";"3D Tele-Immersion (3DTI) environments are emerging as a new medium for human interactions and collaborations in the areas of education, sports training, physical medicine and rehabilitation. By adding a tactile element to a visually centered 3DTI environment, such applications can be made even more engaging. But it also opens up a few challenges in terms of fusing the visual and tactile data streams in a synchronous way. In this paper we describe a 3DTI Tele-Rehabilitation system with Microsoft Kinect cameras and hap tic devices. We describe some of the challenges we face in providing as well as quantifying a good quality of experience (QoE) in this system. We propose a set of solutions that: (i) improve the user's QoE (by using multi-modal prediction for handling latencies, better synchronization that accounts for the global state of the system, etc.), (ii) quantify the QoE (by designing a controlled virtual environment and by defining appropriate user QoE metrics for immersive tele-rehabilitation). The experimental results show a marked improvement in the performance of the system, consequently improving the user-experience. This is also verified by the results of the user performance study.";"2014";"K. Venkatraman and S. Raghuraman and Y. Tian and B. Prabhakaran and K. Nahrstedt and T. Annaswamy";"2014 IEEE International Symposium on Multimedia";"https://doi.org/10.1109/ISM.2014.64"
"The Study of Using Eye Movements to Control the Laparoscope Under a Haptically-Enabled Laparoscopic Surgery Simulation Environment";"The purpose of this study is to investigate the possibility to use eye movements to control the laparoscope during a laparoscopic surgery. Laparoscopic surgery usually needs at least two doctors, a surgeon and a laparoscope assistant. The view of the operating surgeon is provided by the laparoscope assistant. As misunderstandings or conflicts of cooperation may happen, an ideal way is that the surgeon has a full control of all the instruments including the surgical tools and laparoscope. To achieve it, an eye based interaction method is introduced in this paper that allows surgeons to control the view by themselves. With recent developments in the eye tracker platforms and associated eye tracking technologies, many non-contact eye tracking systems are available. It can record where a person is looking at any time and a sequence of eye movements. This information can be used to know where is the attention and interest of the person on a display. As such, surgeon's attention can be captured and then be followed by moving the laparoscope to the region of interest. To have a safe and efficient evaluation on the usability, a virtual reality based laparoscopic surgery simulation is built. It is based on Unity with two haptic devices simulating the surgical tools, a 3D mouse providing 6 degrees-of-freedom control of the camera and an eye tracker capturing eyes' positions on a display. Experiments on moving a camera left, right, up, down, in, out and to specified locations using eyes are conducted, and moreover the performances of the proposed eye based self-control and the 3D mouse based other-control are compared. The results are promising where the proposed pointing method leads to 43.6% faster completion of the tasks against the traditional other-control method using the 3D mouse.";"2018";"H. Zhou and L. Wei and R. Cao and S. Hanoun and A. Bhatti and Y. Tai and S. Nahavandi";"2018 IEEE International Conference on Systems, Man, and Cybernetics (SMC)";"https://doi.org/10.1109/SMC.2018.00513"
"Bounded Rational Game-theoretical Modeling of Human Joint Actions with Incomplete Information";"As humans and robots start to collaborate in close proximity, robots are tasked to perceive, comprehend, and anticipate human partners' actions, which demands a predictive model to describe how humans collaborate with each other in joint actions. Previous studies either simplify the collaborative task as an optimal control problem between two agents or do not consider the learning process of humans during repeated interaction. This idyllic representation is thus not able to model human rationality and the learning process. In this paper, a bounded-rational and game-theoretical human cooperative model is developed to describe the cooperative behaviors of the human dyad. An experiment of a joint object pushing collaborative task was conducted with 30 human subjects using haptic interfaces in a virtual environment. The proposed model uses inverse optimal control (IOC) to model the reward parameters in the collaborative task. The collected data verified the accuracy of the predicted human trajectory generated from the bounded rational model excels the one with a fully rational model. We further provide insight from the conducted experiments about the effects of leadership on the performance of human collaboration.";"2022";"Y. Wang and P. Shintre and S. Amatya and W. Zhang";"2022 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS)";"https://doi.org/10.1109/IROS47612.2022.9982108"
"Multicontact Bilateral Telemanipulation With Kinematic Asymmetries";"We propose a novel bilateral telemanipulation framework to tame master and slave devices having different structures. This condition applies to multicontact teleoperation scenarios where the number of contact points on the slave side and the number of interaction points on the master side are different. An example is a master device interacting with the thumb and the index fingertips of the human operator, and as slave device, a robotic arm with a multifingered robotic hand. In case of a manipulation task, it is not straightforward to transmit motion commands and reflect forces from the interaction with the environment. A general telemanipulation framework, that does not consider the specific kinematics of the devices involved, is needed. The main idea of this study is to take advantage of a virtual object as a mediator between the master and slave side. The arising forward and backward mapping algorithms are able to relate the motions and the exerted forces of very dissimilar systems. The approach has been evaluated in a case study consisting of two haptic interfaces used both to track the index and thumb motions and to render forces on the master side and a robotic arm with a multifingered hand as end effector on the slave side. The results presented in this paper can be extended to cooperative grasping scenarios where multiple robots telemanipulate the same object.";"2017";"G. Salvietti and L. Meli and G. Gioioso and M. Malvezzi and D. Prattichizzo";"IEEE/ASME Transactions on Mechatronics";"https://doi.org/10.1109/TMECH.2016.2606895"
"A Distributed Topology Control Algorithm for P2P Based Simulations";"Although collaborative distributed simulations and virtual environments (VE) have been an active area of research in the past few years, they have recently gained even more attention due to the emergence of online gaming, emergency simulation and planning systems, and disaster management applications. Such environments combine graphics, haptics, animations and networking to create interactive multimodal worlds that allows participants to collaborate in realtime. Massively Multiplayer Online Gaming (MMOG), perhaps the most widely deployed practical application of distributed virtual environments, allows players to act together concurrently in a virtual world over the Internet. IP Multicasting would be an optimal solution for the dissemination of updates among participants, but IP multicasting is not available to home users on the Internet, due to a number of technological, practical, and business reasons. In light of the lack availability of IP Multicasting on the global Internet, researchers have recently tended to shift multicasting from the networking layer to the application layer, known as Application Layer Multicasting, effectively constructing an overlay network among participants of the distributed simulation where end hosts themselves participate in the dissemination of update messages. In this paper, we propose a topology control architecture to support P2P based collaborative distributed simulations over the Internet by using AIM. We present our networking model and its rationale, theoretical proof, and simulation measurements in comparison with other methods as proof of concept.";"2007";"B. Hariri and S. Shirmohammadi and M. R. Pakravan";"11th IEEE International Symposium on Distributed Simulation and Real-Time Applications (DS-RT'07)";"https://doi.org/10.1109/DS-RT.2007.39"
"Multimedia and the Tactile Internet";"With the rapid development in the areas of multisensory hard- and software and the emergence of Tactile Internet, new media such as haptics, smell, olfaction, etc., nowadays, play a prominent role in making virtual objects physically tangible in a collaborative and/or networked virtual environment. By allowing users to feel each other's presence and physically manipulate objects from their interacted environments within 1 ms. The Tactile Internet facilitates fast multimodal interactions with multisensory information over the 5G network. 1 ms is a critical threshold in human perception of tactile response. For auditory response, this threshold is 100 ms and for visual response, it is 10 ms, which means delays above these thresholds are within the latency limit sensed by the human brain. In 4G, the round trip latency is 25 ms for an ideal environment. Clearly, that indicates 4G is not able to meet the requirements of tactile response. For this reason, the efforts to reduce latency in 5G are critical for Tactile Internet. Low-latency communications will also enable other digital twins’ applications such as real-time control of smart grid, self-driving car, and so on.";"2020";"A. E. Saddik";"IEEE MultiMedia";"https://doi.org/10.1109/MMUL.2020.2980098"
