"title";"abstract";"cleaned_year";"author";"source";"link"
"Enhancing the user experience for first responders with XR";NA;"2022";"Ledgerwood, Scott";NA;"https://doi.org/10.1117/12.2632506"
"VR-based product development process: opportunities and challenges in the automotive industry";"In the product development, the success of a manufacturing strategy is achieved by specifying a manufacturing process that it can be produced with minimal impact. In the automotive industry, to detect late, i.e., already during manufacturing phase, issues on customers preferences on new vehicles, physical ergonomic issues, or problems on usability of a product has a high cost of correction and long the time to launch a new product. Thus, given the complexity of products that are under development, designers must perform a number of procedures to guarantee that the finished product fits customer demands and is accepted by the market. With the emergence of low-cost virtual reality devices, the automotive industry is adopting virtual reality for several engineering processes and support everyday engineering. The patent filings have boomed since 2016, in a technology space that is rapidly evolving, offering opportunities to enter an area while it is still young. Virtual reality benefits the product development process by saving costs and time, closing customers, improving interactions, avoiding prototype transportation, optimizing the assembly line, improving the performance and well-being of the user, mitigating hidden dangers, stimulating novel insights and increasing team collaboration, and feeling of engagement, among others. However, certain constraints must be overcome before the technology’s possibilities can be fully harnessed. The challenges faced by VR-based processes are the lack of realism due to unnatural tactile and visual interactions, latency and registration issues, communication difficulties between teams, unpleasant symptoms, issues on depth, haptic, motion and movement perceptions, cybersecurity, cybersickness, lack of intuitiveness, and partial control over the user’s moving around, among others. While there are still challenges to be addressed until industries can fully benefit from the technology’s potential and these constraints prevent virtual reality from fully replacing conventional automotive product development in the near future, it is a valuable contribution to the process. In this context, this work discusses the opportunities and challenges of virtual reality-based product development process in the automotive industry. A better knowledge on this subject may provide a reference for decision-makers, practitioners and researchers as they continue to develop innovative immersive solutions in the product development in the automotive industry.";"2022";"Winkler, Ingrid and Murari, Thiago and Ferreira, Cristiano and Freitas, Fábio";NA;"https://doi.org/10.5753/svr_estendido.2022.226711"
"A learning and helping virtual reality app using voice frequency";"Virtual Reality is implemented by a combination of technologies that are used in order to visualize and provide interaction with a virtual environment.Computer generated Reality is carried out by a blend of advances that are utilized to picture and furnish connection with a virtual climate. These conditions frequently portray three-dimensional space which might be reasonable or nonexistent, plainly visible or infinitesimal and dependent on sensible actual laws of elements, or on fanciful elements. The large number of situations that VR might be utilized to portray make it comprehensively appropriate to the numerous regions in instruction. A vital element of VR is that it permits multi-tactile collaboration with the space being pictured. Here we take a gander at how this mix of multi-tactile perception and intuitiveness make VR unmistakably appropriate for compelling learning and attempt to clarify this viability regarding the benefits managed by dynamic learning through encounters.";"2021";"Ranjan, Prabhat and Gupta, Yash and Pandey, Shubhangi";"ASIAN JOURNAL OF CONVERGENCE IN TECHNOLOGY";"https://doi.org/10.33130/ajct.2021v07i02.014"
"Digital twins in dermatology: a new era of personalized skin care";"The concept of digital twins, initially developed in engineering and manufacturing, is now creating a significant impact in healthcare, particularly in dermatology. A digital twin is a virtual representation of an individual's skin, designed by integrating real-time data such as imaging, genetic information, lifestyle factors, and environmental influences. 1,2 A digital twin is a common product of the Internet of Things (IoT), deep and digital phenotyping, and artificial intelligence (AI). 3 This technology promises to revolutionize dermatology by enabling highly personalized care, predictive diagnostics, and optimized treatment plans tailored to each patient's unique skin profile. 2 By exploring the potential applications of digital twins, this manuscript emphasizes their transformative role in personalized treatment for skin conditions, aesthetic and anti-aging interventions, and predictive dermatology for proactive skin care. It also delves into the role of AI and big data in powering this innovation while addressing the practical challenges, ethical considerations, and future directions necessary for the successful adoption of digital twins in dermatology.A digital twin in dermatology is a dynamic, evolving virtual model that mirrors a patient's skin characteristics. It incorporates factors like skin type, hydration, elasticity, pigmentation, and environmental exposure (UV radiation, pollution) to simulate various skin conditions or responses to treatment. 3 As data from sensors, wearable devices, high-resolution imaging, and electronic health records continuously update the twin, it provides real-time insights that can guide dermatological interventions. 4 This evolving digital model allows dermatologists to not only diagnose and treat current skin conditions, but also predict future skin issues based on a wide range of data points. 5 For instance, a patient's digital twin can track skin aging, simulating the effects of sun exposure or pollution over time, helping dermatologists tailor preventive strategies.While guidelines exist for treating conditions like acne and psoriasis, individual variability often necessitates iterative adjustments to achieve optimal outcomes. Digital twins can enhance the precision of these guidelines by simulating individual responses to treatments, minimizing the need for trial-and-error approaches. 6 For example, in the treatment of acne, a digital twin could simulate how a patient's skin might react to topical treatments like retinoids or benzoyl peroxide, as well as oral medications such as antibiotics or hormonal therapy. By virtually experimenting with these options, dermatologists can predict which treatments will yield the best results with minimal side effects, avoiding lengthy and sometimes frustrating trial periods for the patient. Similarly, digital twins can be invaluable in managing psoriasis, where treatment efficacy can vary significantly depending on individual factors such as the patient's immune response, lifestyle, and environmental triggers. 1 By simulating how different treatments, like biologics or phototherapy, would interact with the patient's unique skin and immune system, dermatologists can make data-driven decisions that optimize therapeutic outcomes. 7In the realm of cosmetic dermatology, digital twins provide unprecedented opportunities for personalized anti-aging treatments. Aging is influenced by numerous factors, including genetics, sun exposure, and overall health. A digital twin can incorporate all these variables to predict the patient's skin aging trajectory, helping dermatologists to recommend the most effective treatments at the right time. 8 For instance, the twin can model the effects of energy-based devices such as fractional lasers or radiofrequency treatments, ensuring that the parameters used are specific to the patient's skin depth, elasticity, and collagen structure. This level of customization minimizes the risk of overor under-treatment and maximizes the desired outcomes. 8,9 Before the advent of digital twins, dermatologists relied heavily on their clinical experience, patient history, and standardized protocols to plan treatments. While this approach often worked well, it lacked the precision to account for individual variations in skin type, genetic predispositions, and real-time environmental factors. Treatments like injectables, resurfacing lasers, or melasma management involved a certain level of trial and error, with patients sometimes experiencing suboptimal results or unexpected side effects. Controversial procedures, such as using certain laser settings on darker skin tones or administering higher volumes of dermal fillers, presented significant challenges. Dermatologists had to balance potential benefits with risks like scarring, hyperpigmentation, or unnatural outcomes, often making decisions without the full predictive insights that digital twins now provide. The lack of highly personalized data sometimes led to patient dissatisfaction or prolonged recovery periods, as there was no way to accurately simulate how their skin would react to specific treatments before the procedure. 5,10,11 Although the application of digital twins in dermatology is still in its early stages, there are promising examples in related fields. For instance, digital twins are being piloted in oncology for predicting responses to cancer treatments and in cardiology for simulating patient-specific interventions. In dermatology, companies like SkinTwin® are exploring virtual skin modeling, while certain academic groups are integrating digital twins with AI for melanoma research. 12 Additionally, companies such as Viz.ai® and Butterfly Network® are leveraging digital twin principles in diagnostics and imaging, with potential applications in dermatology to map skin lesions and forecast disease progression. 13,14 Highlighting these efforts underlines the potential for translating this technology into routine dermatological practice.Digital twin technology has shown promising applications in dermatology, bridging the gap between theoretical predictions and practical outcomes. For instance, digital twins have been utilized to simulate the response of acne-prone skin to various treatments, including topical retinoids, hormonal therapies, and laser treatments. 15,16 This allows for tailoring the intervention to the patient's unique skin profile, reducing the frustration of trial-and-error treatment methods. 17,18 Similarly, in managing hyperpigmentation, digital twins can forecast patient outcomes with energy-based devices, such as picosecond lasers, by modeling the interaction between laser parameters and the patient's melanin concentration. 5 Compared to current gold-standard treatments like fractional CO2 lasers or oral isotretinoin, digital twins provide a data-driven approach that minimizes side effects and optimizes results, offering significant advantages in patient satisfaction and treatment efficiency.One of the most transformative applications of digital twins in dermatology is their potential for predictive care. By integrating genetic data, environmental exposure, and patient lifestyle, digital twins can forecast the likelihood of future skin issues and help dermatologists develop proactive care plans. 19 For example, in melanoma monitoring, digital twins can continuously analyze skin lesions for subtle changes indicative of malignancy, potentially detecting skin cancer at its earliest stages. This ongoing surveillance allows for earlier interventions, which are often less invasive and more effective. Patients with a genetic predisposition to skin cancer could benefit further from digital twin simulations predicting cumulative sun exposure's effects, enabling dermatologists to design tailored prevention strategies involving sun protection measures, regular screenings, and specific skin care routines. 3,20 In chronic conditions like rosacea or hyperpigmentation, digital twins can analyze genetic markers, environmental factors, and patient history to predict flare-ups or pigmentation issues. 5 This predictive capability allows dermatologists to prescribe preventive treatments or recommend lifestyle adjustments before conditions worsen. Such an approach reduces the need for frequent clinical visits, enhances patient outcomes, and fosters greater patient satisfaction by enabling proactive care. Despite these advantages, digital twin adoption in dermatology has been comparatively slower than in fields like oncology, which faces similar challenges such as integrating large datasets and addressing patientspecific variability. 21,22 This disparity can be attributed to several factors. Dermatology has traditionally relied on visual and tactile assessments, which, while effective, may not fully leverage the computational precision offered by advanced technologies. 23 Additionally, many dermatological conditions, though impactful, are not life-threatening, leading to a slower pace of clinical validation compared to oncology, where timely innovation is often critical.Another barrier is the lack of digital infrastructure in dermatology clinics. While oncology departments in leading hospitals may possess systems for genomic sequencing and realtime monitoring, dermatology clinics often rely on less advanced tools, making the integration of digital twin technology challenging, particularly in resource-constrained settings. 3 Furthermore, there is often a lack of standardized protocols for creating and maintaining digital twins specific to dermatological needs, which can deter widespread implementation. To overcome these challenges, it is critical to emphasize the practical benefits of digital twins in dermatology. For example, demonstrating their ability to predict flare-ups in conditions such as psoriasis or rosacea through pilot programs can showcase tangible benefits to both clinicians and patients. 24 These programs can engage stakeholders and build trust in the technology. Highlighting the cost-effectiveness of digital twins, such as minimizing trial-and-error in treatment plans and reducing overall patient care costs, can further encourage adoption. 9 Lastly, fostering collaborations between technology developers, dermatologists, and regulatory bodies is essential to establish accessible, standardized, and practical protocols for integrating digital twin technology into everyday clinical use. 10 The successful adoption of digital twin technology in dermatology begins with integrating AI-powered imaging devices, such as dermoscopy systems, high-resolution imaging tools, and wearable biosensors. Equipped with deep learning algorithms, these devices continuously analyze skin parameters like pigmentation, hydration, elasticity, and lesion morphology. 1,2,4 The resulting data feeds into digital twin models, enabling real-time updates and predictive insights for personalized treatment plans. For example, these tools can detect subtle changes in skin pigmentation, providing early warnings for conditions like melasma or hyperpigmentation and allowing for timely intervention. 4,5,25 To facilitate implementation, a comprehensive training program is crucial. This should include theoretical modules on AI and digital twin principles, practical workshops on device operation and data interpretation, and simulation exercises in mock clinical scenarios, such as managing acne or psoriasis. 3 These initiatives provide dermatologists with hands-on experience, building their confidence to integrate digital twin technology into routine practice and make data-driven decisions that optimize patient outcomes. By combining advanced imaging technologies with robust training, dermatology practices can overcome adoption barriers and unlock the transformative potential of digital twin technology. 7,8,26 AI and big data: Empowering digital twins in dermatology AI algorithms are capable of processing vast amounts of data, from imaging, genetic tests, and patient histories, to identify patterns that are impossible for humans to detect. The high analytical capacity of AI founded in deep learning can empower aesthetic dermatological tools to attain precise prediction. This predictive power allows digital twins to provide tailored, data-driven insights. 8 In melanoma detection, for example, AI can analyze thousands of skin lesion images, using deep learning algorithms to differentiate between benign moles and malignant melanomas. 17 This data feeds into the digital twin, which can then alert both patients and dermatologists to any concerning changes, improving early detection rates. 7 AI also assists in refining treatment plans, optimizing parameters for laser treatments, or predicting the outcome of combination therapies in complex conditions like acne or psoriasis. 27 While the potential of digital twins in dermatology is immense, several challenges must be addressed. 28 First, data privacy is a critical issue. The creation and maintenance of digital twins requires continuous collection of sensitive personal health information, including images and genetic data. Ensuring the security of this data, especially in an era of increasing cyber threats, is paramount. Another challenge is the integration of digital twins into clinical practice. Dermatology clinics, particularly in resource-limited settings, may struggle to implement the infrastructure necessary for real-time data collection and AI analysis. The technology requires significant investment in hardware, software, and workforce training, which may not be feasible for all healthcare providers. Moreover, the regulatory landscape surrounding digital twins is still in its infancy. To ensure the widespread adoption of this technology, regulatory bodies must establish clear guidelines regarding data handling, clinical validation, and ethical considerations. 29 For example, questions of liability may arise if a treatment recommended by a digital twin proves ineffective or harmful, raising concerns about how to balance machine and human decision-making in medical practice. A major barrier to integrating digital twins into dermatology is the gap in knowledge about the necessary hardware and software. Standardization efforts should include identifying minimal requirements, such as AIintegrated imaging systems, secure cloud storage for patient data, and expertise in data science. Policymakers must also provide guidelines for clinics to adopt digital twins safely and cost-effectively. Additionally, the regulatory landscape must evolve to address liability concerns and ensure clear ethical frameworks are in place. Addressing these challenges through collaborative efforts between healthcare providers, policymakers, and technology developers is essential to unlock the full potential of digital twins in dermatology and ensure equitable access for all patients. Chart 1 illustrates some benefits and challenges of digital twins in dermatology.Despite these challenges, the future of digital twins in dermatology looks promising. As AI algorithms become more sophisticated, and as more data is integrated into digital twin models, the accuracy and predictive power of this technology will continue to improve. This will likely lead to more widespread adoption of digital twins, both for personalized skin care and for population-level health management. 30 Furthermore, the potential for digital twins to be used in clinical trials for dermatological treatments could revolutionize the speed and efficiency of drug development. 26 By simulating how large populations of digital twins respond to new treatments, pharmaceutical companies could accelerate the discovery process, reducing the need for extensive human trials. Lastly, digital twins are currently being used in construction and Silicon Valley type of industries; the field of dermatology seems to have lagged in adopting such a turning point technology as digital twin. Therefore, the process of developing digital twin creation protocols suitable for the field of dermatology requires prompt acceleration.Digital twins indicate a groundbreaking promise of advancement in dermatology, offering unprecedented opportunities for personalized skin care and predictive treatments. From optimizing cosmetic procedures to proactively managing chronic skin conditions, digital twins promise to transform how dermatologists approach patient care. However, as this technology continues to evolve, it will be crucial to address data privacy concerns, regulatory challenges, and accessibility issues to ensure that digital twins can benefit patients across all demographics. By harnessing the power of AI and big data, digital twins offer a glimpse into the future of personalized dermatology, where every patient receives precisely the care they need, tailored to their unique skin biology and environmental factors. As the technology continues to mature, digital twins have the potential to redefine standards of care in dermatology, improving outcomes and enhancing the patient experience.";"2025";"Haykal, Diala";"Frontiers in Digital Health";"https://doi.org/10.3389/fdgth.2025.1534859"
"Digital twin embodied interactions design: Synchronized and aligned physical sensation in location-based social VR";"Digital twin technologies have become increasingly relevant in virtual reality, offering precise 1:1 mapping between physical environments and their virtual counterparts. While previous work has focused on object interaction through passive haptics, little attention has been given to how such environments can support social and embodied interactions that feel natural and expressive. In this work, we extend the digital twin paradigm by integrating full-body avatars, hand tracking, and voice-driven facial animation into a location-based VR environment. To explore the interactive potential of this dual-realm environment, we propose three categories of cross-realm embodied interaction: (1) Tangible interaction, exemplified by spatially aligned object manipulation; (2) Social gesture, supported through expressive hand and body movement; and (3) Social touch, including co-located tactile actions such as handshakes and hugs. We developed a prototype system showing all three embodied interactions, supported by passive haptics, precise spatial alignment, and real-time multiplayer synchronization. We also introduced a low-cost, Wi-Fi-based motion tracking prototype to enhance interaction with movable physical elements. We evaluate the system through expert interviews, identifying key themes related to spatial trust, tactile realism, and interpersonal presence. Our findings suggested that precise alignment and embodied social cues significantly enhance immersion and social connectedness. This work contributes towards a replicable framework for designing socially immersive digital twin experiences and opens new directions for location-based VR in collaborative and educational contexts.";"2025";"Zhang, Ju and Ma, Fang and Pi, Yuke and Du, Haoyang and Pan, Xiaoqing";"Frontiers in Virtual Reality";"https://doi.org/10.3389/frvir.2025.1499845"
"BETWEEN UTOPIA AND REAL WORLD";NA;"2012";"Jurriëns, Edwin";"Indonesia and the Malay World";"https://doi.org/10.1080/13639811.2012.750103"
"Comparing collaborative interaction in different virtual environments";NA;"2007";"Shahab, Qonita";"SPIE Newsroom";"https://doi.org/10.1117/2.1200711.0922"
"New ways of employing TLC in education: Immersive Object-Based Learning and AI Integration for Cultural Heritage Education. The case of the Restart Project";"RESTART - Innovative telecommunication solutions for the enhancement and heritage experience: the totems and the Virtual Museum of the University of Tor Vergata\" represents an advanced research initiative that is located at the intersection of technology, culture and education within the recovery funding project RESTART RESearch and innovation on future Telecommunications systems and networks, to make Italy more smART foundation. The main objective is to develop and implement innovative solutions in the field of telecommunications to improve accessibility, enjoyment and enhancement of cultural heritage, with a specific focus on the campus of the University of Tor Vergata. The research activity herewith described represents a use case within Spoke 8 of the RESTART project as it embodies the mission to develop innovative solutions for the experience and enhancement of cultural heritage through the integration of cutting-edge technologies and advanced educational methodologies, realized through two demonstrators, two totem installed in the engineering macro-area. Thanks to the use of augmented reality, virtual reality, and 3D digitization, the project not only promotes inclusive and immersive access to local heritage but also tests and validates replicable models of connection between culture, technology, and society. Through the installation of interactive totems, a dedicated 5G network, and devices such as VR headsets and haptic gloves, the Virtual Museum acts as an innovation laboratory for testing educational approaches like digital Object-Based Learning, which enhance users’ soft skills. Additionally, the totems play a crucial role in disseminating the results of the RESTART project and its scientific products, serving as strategic access points for communication and interaction with digital content, thereby strengthening the social and cultural impact of the initiative. The RESTART project at the University of Rome Tor Vergata herewith presented is an innovative endeavor that employs Object-Based Learning (OBL) and advanced digital solutions to redefine contemporary education. Its primary objective is to nurture essential competences for the 21st century—Creativity, Collaboration, Communication, and Critical Thinking—while emphasizing participant well-being. Central to RESTART is the Tor Vergata Virtual Museum, a fully immersive virtual reality (VR) domain featuring twenty meticulously chosen objects, which guide users through the historical and cultural richness of the local area. The experience is further enhanced by a haptic glove simulating tactile feedback, offering a multisensory approach that fosters deeper engagement and retention. Inclusivity stands at the core of RESTART’s mission. Dedicated workshops ensure that all learners, regardless of physical or cognitive abilities, have equitable access to these cutting-edge educational methods. By harnessing AI-driven personalization, the initiative tailors’ experiences to individual needs, reinforcing an inclusive and adaptable environment. Of particular note is RESTART’s dual commitment to both scholarly success and holistic well-being. By tracking academic metrics alongside indicators of emotional health, the project aims to demonstrate how technologically enriched OBL can heighten engagement, comprehension, and personal satisfaction. In doing so, RESTART paves the way for future models that integrate advanced educational technologies with progressive pedagogies. Ultimately, RESTART represents a significant milestone in the fusion of digital innovations and instructional strategies. By embracing avant-garde solutions and prioritizing inclusivity, this project helps shape the future of teaching and learning, inspiring new generations to value cultural heritage while enhancing their academic and emotional development.";"2025";"Poce, Antonella and Valente, Mara and De Medio, Carlo";"Ubiquity Proceedings";"https://doi.org/10.5334/uproc.215"
"Special Session â??Challenges in Engineering Education within Control Automation";"Special Session \"Challenges in EngineeringEducation within Control Automation\" within 8th International Symposium on Soft Computing for Industry (ISSCI) This special session aims to open the discussion on challenges in Engineering Education with special scope in Control Automation by providing a forum for sharing approaches, developments and experiences at under and postgraduate levels.The effectiveness of fundamental knowledge needs to guaranty simultaneously the spirit of engineering leadership in society and the lifelong learning capability.The topics include (but are not limited to): -Innovation and creativity in MSc and PhD degrees.-Student projects vs. industrial solutions and collaborations.-Integrating engineering with basic sciences.-Multidisciplinary experiences in Control & Automation engineering -Project based learning: Integrating undergraduate students working in research projects.-Student development of Intelligent Actuation and Sensing.-Mechatronics System for student training.-Human-machine interaction in the training process.-Haptic devices applications for training purposes.-Mixed reality for training purposes in academia or in an industrial environment.-Applications of distance/remote/virtual learning vs. industrial demands.-New eLearning applications in academia and in industry.";"2010";"Papers, Call";"International Journal of Online and Biomedical Engineering (iJOE)";"https://doi.org/10.3991/ijoe.v6i1.1202"
"Short paper: design tools, hybridization exploring intuitive interaction";NA;"2010";"Wendrich, Robert";"Eurographics";"https://doi.org/10.2312/egve/jvrc10/037-041"
"The Impact of Virtual Reality on Modern Education: Enhancing Engagement, Accessibility, and Experiential Learning";"Virtual Reality (VR) is revolutionizing the field of education by creating immersive, interactive environments that redefine how students learn and retain knowledge. Traditional educational methods, often limited by physical classrooms and static materials, struggle to engage modern learners, many of whom are digital natives. VR addresses this issue by simulating real-world scenarios or abstract concepts in ways that are engaging, memorable, and adaptable to different learning styles. By integrating multiple sensory inputs—such as 3D visuals, sound, and tactile feedback—VR caters to visual, auditory, and kinesthetic learners, enhancing accessibility and inclusion. For students with disabilities or those in remote locations, VR offers opportunities to participate in learning experiences that would otherwise be inaccessible. Applications of VR span across a wide range of educational disciplines. In STEM (Science, Technology, Engineering, and Mathematics), VR simplifies complex concepts through simulations. In medicine, it enables risk-free surgical training. History students can \"walk through\" past civilizations, and vocational learners can rehearse skills like aviation or hospitality in virtual environments. Despite its promise, VR integration in education faces challenges such as high implementation costs, insufficient technical infrastructure, and a lack of teacher training. Moreover, concerns about usability, screen fatigue, and the health effects of prolonged VR exposure must be addressed through careful design and usage policies. The future of VR in education lies in its synergy with emerging technologies like Artificial Intelligence (AI) and Augmented Reality (AR), which promise even more adaptive and collaborative learning experiences. For VR to reach its full potential, it must be meaningfully embedded in pedagogical models, guided by clear educational objectives, and supported by institutional investment. This paper explores VR’s impact on modern education, examining its benefits, applications, limitations, and future prospects in creating an inclusive and engaging learning ecosystem.";"2025";"Kumar, Rishi";"International Journal for Research in Applied Science and Engineering Technology";"https://doi.org/10.22214/ijraset.2025.71603"
"Objective monitoring of attentional states based on collaborative force-position control tasks";"Accurate haptic interaction tasks require intensive activation of attentional resources. Exploring the relation between haptic channel and attention is not only conducive to understanding the interaction mechanism between human perception and cognition but is also important for the design of brain-computer interaction system based on haptic modality. In this paper, we built a virtual reality environment incorporating the multiregion force feedback and immersive visual displays and developed a collaborative force-position control task to monitor the attentional states objectively based on this platform. The force and position control performances of users at four different difficulty levels were used to measure the attentional level and attentional spotlight. The users subjective assessment showed that the task can effectively activate attentional resources. The experimental results showed that the task can be used as an attentional oscilloscope to monitor the changes in the attentional level and target of attentional spotlight with a high temporal resolution, providing a behavioral ground truth for exploring attentional biomarkers.";"2019";"Wang, Lijun and Wang, Dangxiao and Zheng, Yilei and Zhang, Yuru";"Scientia Sinica Informationis";"https://doi.org/10.1360/n112018-00286"
"Improving accessibility to cultural heritage: Integration of extended reality, tactile prints and user experience analysis for the church of Madonna dell’Itri";NA;"2025";"Gatto, Carola and Barba, M. and Chiarello, Sofia and Corchia, Laura and Faggiano, Federica and Nuzzo, Benito and Panaro, Ileana and Sumerano, Giada and De Luca, Valerio and De Giorgi, Manuela and De Paolis, Lucio";"Journal on Computing and Cultural Heritage";"https://doi.org/10.1145/3733154"
"Shaping the Future of Dentistry: How Digital VR-Haptic Thinkers Are Revolutionizing Education by Thinking Big for Better Future in Oral Care";"Integrating digital, virtual reality (VR), and haptic technologies into dental education transforms training by fostering immersive, student-centered environments. These tools bridge theoretical knowledge and clinical practice, enhancing psychomotor skills, reducing anxiety, and enabling standardized assessments in risk-free settings. The Digital, VR, and Haptic Thinkers Network drives global collaboration and innovation. Drawing on insights from a 2025 conference at Queen Mary University of London, this commentary explores advancements, challenges, and future directions for VR-haptic integration in dental curricula. Results from global implementations, including improved manual dexterity and procedural precision, as well as enhanced pulpotomy performance, demonstrate a significant educational benefit. In clinical dentistry, VR-haptic simulators enhance patient outcomes by facilitating precise skill development for procedures in restorative dentistry and endodontics, thereby reducing errors in real-world practice. Combining these technologies with traditional methods is proposed to prepare competent, confident dental professionals while addressing educational disparities. Rigorous validation, strategic curriculum integration, and interdisciplinary collaboration are recommended to maximize impact.";"2025";"Chau, Reinhard and Neshka, Manchorova and Pantea, Mihaela and Rampf, Sarah and Liukkonen, Mikko and Rice, David and Morton, David and Bandiaky, Octave and Nagasawa, Masako and Bágyi, Kinga and Quinn, Barry and Carramolino‐Cuéllar, Esther and Galan-Gil, S. and Flacco, Nicla and Pasqualini, Damiano and Shazib, Muhammad and Schick, Simona‐Georgiana and Yarmukhamedov, Bekhzod and Ackerman, Kristin and Arias‐Herrera, Santiago and Palotie, Ulla and Kada, A. and Bouyahyaoui, Nawal and Silva, Edgar and Rėderienė, Gitana and Arrouf, Nisrine and Rodríguez‐Hopp, María and Suominen, Anna and Edgar, Heather and Shanks, Nicola and Jackson, Amanda and Hendron, Brid and Usta, Sıla and Lingström, Peter and Örtengren, Ulf and Maggio, Margrit and Sondagar, Niku and Abuzaid, Maxstein and Ponto-Wolska, Małgorzata and Lam, Walter and Regulski, Piotr and Huhtela, Outi and Zadrożny, Łukasz and Pang, MengWei and Bergman, Suzie and Felszeghy, Szabolcs and Bencharit, Sompop and Sittoni‐Pino, Maria";"European Journal of Dentistry";"https://doi.org/10.1055/s-0045-1810611"
"Interactive 3-D Software in Aircraft Rescue and Fire Fighting Training";"As the nexus between aviation, fire science, and emergency management becomes increasingly more complex, technology can be used to augment training and avoid risk while maintaining authenticity with situational reality. In Aircraft Rescue & Fire Fighting (ARFF), the manner in which the learning content is effectively imparted to the student-professional can make all the difference in a successful emergency response. The interactive 3-D software developed exclusively for Dallas/Fort Worth Fire Training Research Center (DFW FTRC) is part of a curriculum designed to educated and train ARFF professionals in life-saving strategies and tactics. Through a 2013 Memorandum of Understanding, the world’s leading aviation and aerospace university, Embry-Riddle Aeronautical University (ERAU), and DFW FTRC have created a unique partnership for the conduct of research to explore emerging issues in the discipline. Researchers from ERAU designed this collaborative study to examine how effectively the DFW FTRC virtual technology software in the classroom translated knowledge and accelerated haptic skill transfer to the hands-on portion of ARFF training at the facility. The qualitative approach integrated classroom observations with key informant interviews to create a single-case study exploratory research strategy. Emergent themes led to a richer understanding of experiential learning, particularly key differences among individual student characteristics and instructional culture that influence student proficiency and attitudes. Most noteworthy were: a larger interest among international over domestic students, age/generational difficulties with new technology, and an apprehension among ARFF professionals to transition from traditional tabletop exercises to virtual reality. Variability also existed within the instructional culture, including inconsistencies of software integration in the classroom, instructor proficiency with the software, and adult and group teaching theories. The study also found that knowledge and accelerated haptic skill transfer were positively associated with the virtual reality software, and that interactive participation and memory reinforcement were supported by the findings. Time required for curriculum development advancing further integration of the software into the training program was a significant administrative and operational challenge. Software recommendations included options that allow scenario-specific applications and variable incident conditions, thus enriching each classroom learning experience. Marketing of this software remains the final task for DFW FTRC, as cost-effective distribution could revolutionize training across public safety. Future research should also evaluate pedagogy to categorize learning constructivism using simulator-based and software-supported education and training. How this may be applied to public safety professions where risk is an inherent part of training is a crucial need in the industry.";"2016";"Gorman, Mary and Herron, Rita";"International Journal of Aviation Aeronautics and Aerospace";"https://doi.org/10.15394/ijaaa.2016.1031"
